Time,RRI,SpO2,SBP,DBP,MAP,HR,CO,SV,TPR
1829.7329,0.65385,80.8405502,126.28125,74.53125,94.58519796,91.76586914,8603.049805,93.875,9.4065
1830.38675,0.6498,80.8394506,122.96875,73.9375,91.40670928,91.76586914,9420.755859,102.59375,9.3253
1831.03655,0.61495,80.83763416,116.0625,70.6875,86.45632572,92.33771515,10380.27832,105.8125,9.5294
1831.6515,0.61745,80.83896216,113.4375,69.0625,85.21280007,97.56473541,9863.347656,101.21875,10.2793
1832.26895,0.61295,80.84028826,115.4375,68.28125,86.12816451,97.17584229,8863.917969,90.625,11.0496
1832.8819,0.60605,80.84019986,118.15625,68.15625,88.83398333,97.88706207,8238.138672,83.59375,10.5486
1833.48795,0.62555,80.83644892,127.34375,71.9375,93.44116737,95.91684723,8033.096191,83.8125,10.2282
1834.1135,0.64285,80.83668187,131.1875,73.78125,94.94787859,93.3353653,8435.766602,90.40625,9.4863
1834.75635,0.64925,80.02612389,129.4375,74.625,93.74472555,93.3353653,9195.40918,99.4375,9.0324
1835.4056,0.6087,79.85636397,122.5,72.25,88.94438773,98.57233429,10361.06152,104.96875,9.2442
1836.0143,0.60925,79.85571656,115.5,70.25,85.802391,98.57233429,10502.14941,106.6875,9.6258
1836.62355,0.6054,79.85283748,118.03125,69.4375,86.86534001,99.11198425,9832.961914,99.25,10.374
1837.22895,0.6027,79.85138491,120.1875,68.40625,88.34748471,99.11198425,9948.366211,99.84375,10.4915
1837.83165,0.62735,79.85261168,127.96875,71.78125,92.26083511,99.54899597,8300.90918,86.625,10.5961
1838.459,0.6391,79.85376408,129.96875,70.6875,92.19798559,95.64361572,8478.49707,90.59375,9.5599
1839.0981,0.6572,79.85727804,127.71875,70.65625,90.35547859,91.29691315,8893.916992,97.5,9.1684
1839.7553,0.6338,79.85706749,120.125,67.9375,85.35592769,94.66353607,9515.341797,100.46875,9.3136
1840.3891,0.61345,80.06995018,110.15625,65.1875,79.83515094,94.66353607,10597.9541,108.3125,9.108
1841.00255,0.6132,80.83743324,108.40625,63.28125,78.87737585,97.85162354,9877.387695,100.9375,9.7637
1841.61575,0.60975,80.83379459,110.125,62.1875,80.10481575,98.39845276,9041.895508,91.75,9.881
1842.2255,0.6281,80.83816271,115.46875,62.9375,83.68795226,95.52262878,7657.33252,80.1875,10.1448
1842.8536,0.61865,80.84371464,122.9375,65.90625,87.61656606,96.98996735,8088.357422,83.53125,9.4343
1843.47225,0.63815,79.95577793,124.53125,69.375,89.3908126,96.98996735,8746.275391,93,8.7211
1844.1104,0.64645,79.85807825,122.875,69.6875,88.13707808,92.81908417,9542.845703,102.90625,8.4368
1844.75685,0.60505,80.1210463,116.0625,68.1875,84.2034619,92.81908417,10747.08008,108.28125,8.5173
1845.3619,0.60965,80.83932636,111.125,67.21875,82.6720377,99.16682434,10059.35742,102,9.3092
1845.97155,0.6065,80.83914365,113.8125,66.1875,84.14652205,98.41490936,9626.134766,98.71875,10.0616
1846.57805,0.60655,80.83752112,116.4375,66.75,86.40672435,98.91822052,9553.892578,96.625,10.3096
1847.1846,0.6304,80.83871352,123.4375,71.40625,91.3066321,98.91822052,7730.30127,82.53125,10.2635
1847.815,0.6359,80.83891433,129.5625,72.125,94.30653272,94.35220337,8556.56543,90.6875,9.3941
1848.4509,0.6686,80.84496055,130.78125,74.40625,94.62326092,89.74172211,8666.470703,96.59375,9.0836
1849.1195,0.6506,80.84746772,127,72.90625,91.09054277,89.74172211,9196.491211,100.34375,9.3939
1849.7701,0.61785,80.85183499,117.375,70,85.44970275,97.10661316,10556.0957,108.71875,9.3622
1850.38795,0.61625,80.85412272,116.1875,68.4375,85.14728418,97.36701965,10146.00879,104.125,10.1989
1851.0042,0.61275,80.84902846,118.78125,67.40625,86.5704236,97.36701965,9231.743164,94.40625,10.7408
1851.61695,0.63525,80.84387298,126.375,68.40625,90.44464669,97.91966248,7851.769531,83.375,10.4768
1852.2522,0.62875,80.3010835,131.625,70.15625,93.19878091,94.45027924,8293.361328,86.9375,9.8941
1852.88095,0.6498,79.8592716,131.5625,72.28125,93.35850209,92.33921814,8843.269531,95.78125,9.0684
1853.53075,0.6508,79.85725741,129.21875,71.96875,91.10091954,92.18984222,9859.416016,106.65625,8.8653
1854.18155,0.61215,79.85543525,120.96875,69.6875,86.29018577,92.18984222,10994.75586,112.1875,8.8778
1854.7937,0.61155,79.84945017,114.59375,68.28125,84.15826583,98.1091156,10467.75195,106.5,9.4533
1855.40525,0.60965,79.84376794,117.09375,67.4375,85.3534953,98.41841125,9798.167969,99.53125,10.116
1856.0149,0.6065,79.84631595,121.3125,67.53125,89.31183002,98.41841125,9167.982422,98.375,10.111
1856.6214,0.6322,79.84775882,129.78125,71.8125,93.66561625,98.92616272,8045.446289,85.75,10.0664
1857.2536,0.646,79.85293634,133.25,72.9375,94.64701761,92.88061523,8590.295898,92.28125,9.1834
1857.8996,0.66425,79.85832471,131.4375,73.71875,93.34551435,92.88061523,9501.942383,105.09375,8.7718
1858.56385,0.61005,79.86151494,123.9375,70.9375,87.983794,90.32371521,10414.74023,105.625,9.2096
1859.1739,0.6137,79.86021774,114.71875,69.40625,84.76545976,98.3496933,10624.59375,108.59375,9.4547
1859.7876,0.6088,79.86180807,118.46875,67.9375,85.97522308,98.54998779,10104.20703,102.53125,10.1879
1860.3964,0.6046,79.86095146,119.75,68,88.16444762,98.54998779,9299.375977,96.875,10.1281
1861.001,0.62935,79.86348763,129.03125,70.59375,92.38212297,95.33631897,7940.32373,85.8125,10.5045
1861.63035,0.6483,79.86223344,132.40625,71.1875,93.31065214,92.55176544,8546.460938,92.28125,9.3343
1862.27865,0.6622,79.86647255,130.53125,72.3125,92.21026842,90.60748291,8923.137695,98.625,8.9961
1862.94085,0.62935,79.86910602,123.6875,70.25,87.78242105,95.33156586,10097.63867,105.6875,9.0318
1863.5702,0.61275,79.86834965,114.75,68.125,83.5803954,97.92530823,10814.38086,110.4375,9.228
1864.18295,0.6134,79.86849425,114.90625,66.4375,83.82497651,97.81719208,10064.22754,102.78125,9.8212
1864.79635,0.60575,79.86951094,117.15625,66.46875,85.62913016,97.81719208,9109.802734,91.875,10.1197
1865.4021,0.63485,79.86378426,123.09375,69.5,89.58326381,99.04516602,7829.790039,86.96875,10.3205
1866.03695,0.6504,79.8632308,129.96875,70.15625,93.28246517,94.508461,8197.016602,88.875,9.4405
1866.68735,0.69065,79.86492797,132.0625,73.71875,95.03472227,92.25614929,8214.603516,95.4375,9.1214
1867.378,0.69195,79.86526302,130.71875,75.1875,93.59997358,86.70864105,8624.799805,99.3125,9.3005
1868.06995,0.64215,79.86533034,123.0625,73.28125,89.92264483,86.70864105,10319.78418,111.03125,9.3492
1868.7121,0.63685,80.60928545,120.78125,72.3125,89.0573259,93.43452454,10201.31641,107.9375,10.3099
1869.34895,0.6267,80.84834251,122.8125,70.96875,90.51120846,94.21347046,9294.03418,97.46875,11.3693
1869.97565,0.6546,80.84956223,129.0625,72.5,94.01578497,91.65861511,7849.070801,85.8125,11.3096
1870.63025,0.6694,80.84991924,134.09375,73.9375,96.53663771,89.62654877,7657.187988,85.4375,10.6667
1871.29965,0.6949,80.85118812,133.9375,75.4375,96.23583412,89.62654877,8380.94043,96.875,9.729
1871.99455,0.6818,80.85260524,129.71875,74.1875,92.58050459,86.34525299,9100.839844,103.1875,9.891
1872.67635,0.6263,80.85075792,119.46875,70.125,86.51163779,88.00043488,10354.8457,108.25,10.0515
1873.30265,0.6194,80.85463251,113.90625,68.4375,84.29089986,96.86501312,10245.71484,105.8125,10.5825
1873.92205,0.6142,80.85272255,115,67.15625,84.85327967,96.86501312,9443.68457,96.875,10.9221
1874.53625,0.6085,80.85001541,118.1875,66.78125,87.39678615,98.60263824,8519.883789,86.25,10.6195
1875.14475,0.62275,80.84992222,125.71875,70,91.53380445,98.60263824,7880.118652,82.4375,10.5195
1875.7675,0.62895,80.84829378,128.90625,72.0625,92.95432904,95.39629364,8657.213867,90.75,9.3794
1876.39645,0.62945,80.84514258,127.96875,73.1875,92.50399386,95.39629364,9501.765625,99.53125,8.8305
1877.0259,0.61315,80.84404306,123.28125,71.78125,89.30272216,97.84877014,10279.74707,105.125,9.0266
1877.63905,0.6048,80.84617074,117.78125,70.53125,86.00885473,97.84877014,10378.68555,104.03125,9.4489
1878.24385,0.60575,80.84260988,119.0625,69.6875,86.74356351,99.21075439,9656.422852,97.4375,10.0033
1878.8496,0.6046,80.84142925,121.90625,68.75,88.15946623,99.05229187,9687.209961,97.5625,10.4297
1879.4542,0.6,80.83841146,124.40625,69.4375,90.37855453,99.23895264,8725.583984,89.125,10.7454
1880.0542,0.6318,80.83897198,131.90625,73.6875,94.89195537,100.0009689,7753.248535,80.28125,9.8502
1880.686,0.6418,80.8340848,135.78125,72.71875,95.39599101,93.48220825,8917.03418,95.875,9.322
1881.3278,0.66505,80.83512518,132.3125,72.9375,93.22992674,90.22322083,9061.794922,100.4375,9.1206
1881.99285,0.62835,80.83683954,125.9375,69.90625,88.28833696,95.48419189,9903.560547,103.75,9.3939
1882.6212,0.60705,80.84109886,113,67.3125,82.03765866,98.83889771,11026.59082,111.53125,9.294
1883.22825,0.60585,80.83695686,112.09375,65.4375,81.57693169,99.03601074,10213.70703,103.46875,9.9329
1883.8341,0.5945,80.83315812,112.40625,64.71875,83.25681834,99.03601074,10376.28027,102.59375,9.9408
1884.4286,0.5925,80.83054852,113,66.1875,85.67022869,101.2677231,9613.21875,95.09375,10.2923
1885.0211,0.6126,80.13030526,128.21875,70,92.2675277,97.93959808,7768.202148,79.34375,9.6465
1885.6337,0.61495,79.8518655,131.6875,70.71875,93.16876834,97.573349,8336.178711,83.875,8.7565
1886.24865,0.63225,79.85599298,132.21875,72.46875,93.13754176,94.90100861,9182.681641,97.0625,8.8585
1886.8809,0.6314,79.85814262,130,72.25,90.93103555,95.02545929,10172.59375,107.0625,8.6906
1887.5123,0.5978,79.86198352,124.4375,70.15625,87.22981793,95.02545929,11093.71094,110.53125,8.7994
1888.1101,0.5986,79.86518021,115.75,69,83.88621675,100.2334824,10321.29297,102.96875,9.6311
1888.7087,0.5993,79.86481103,120.46875,67.5,84.94998284,100.1192017,10260.59082,102.84375,10.1785
1889.308,0.59895,79.86275983,123.21875,66.5,86.69280752,100.1724854,9440.004883,94.34375,10.1731
1889.90695,0.623,79.86050361,131.9375,70.15625,91.25124132,100.1724854,8420.439453,87.625,10.6383
1890.52995,0.63435,79.86163001,134.65625,68.25,91.42092284,96.31063843,8425.430664,88.40625,9.3625
1891.1643,0.66415,79.86065836,132,68.3125,89.42784777,94.58274078,8957.344727,98.5625,8.7796
1891.82845,0.6575,79.85500951,127.15625,67.21875,85.34485485,91.25202942,9341.071289,102.78125,8.9863
1892.48595,0.6201,79.85448668,117.6875,64.40625,80.48230356,96.75797272,10758.88184,111.3125,8.7751
1893.10605,0.623,79.85190359,113.96875,63.1875,80.01047276,96.31028748,10249.04004,106.71875,9.3481
1893.72905,0.61735,79.85390682,116.71875,62.6875,81.55670016,96.31028748,9327.619141,96.1875,9.9859
1894.3464,0.6337,79.85632003,120.96875,62.78125,84.85258018,97.18864441,7963.294434,84.40625,9.8372
1894.9801,0.64365,79.71240921,127.40625,65.4375,88.11237474,93.22449493,8183.012695,87.78125,9.2951
1895.62375,0.67715,78.85460432,127.625,67.6875,88.8049401,88.60054016,8425.357422,95.625,8.6643
1896.3009,0.68735,79.03587374,126.78125,68.75,87.91466566,87.29619598,9287.987305,106.25,8.3522
1896.98825,0.6338,79.85122722,119.96875,67.75,84.8443286,94.66613007,10494.92383,111.03125,8.6643
1897.62205,0.6351,79.85323423,113.71875,67.03125,82.74586438,94.66613007,10302.38086,109.15625,9.3844
1898.25715,0.62615,79.8528782,116.40625,65.71875,83.62872684,94.47067261,9745.485352,101.78125,10.1366
1898.8833,0.6233,79.8499268,117.78125,66.40625,86.33820216,96.26140594,8512.876953,88.625,10.3741
1899.5066,0.6532,79.84995024,126.21875,70.34375,91.15362614,96.26140594,7597.991211,82.875,10.3305
1900.1598,0.65565,79.84928363,128.4375,71.6875,92.57281024,91.85748291,8258.305664,91.21875,9.5102
1900.81545,0.65665,79.85006044,126.46875,72.78125,91.95852043,91.37174988,8707.613281,95.34375,9.4164
1901.4721,0.614,80.74806596,120.9375,71.4375,88.70856978,91.37174988,10040.27148,102.5625,9.661
1902.0861,0.6185,80.84096099,114.1875,70.71875,85.44502819,97.00982666,10038.81934,103.46875,9.9716
1902.7046,0.61565,80.83718174,116.625,68.8125,86.02344615,97.00982666,9289.384766,96,10.6797
1903.32025,0.6104,80.8356764,118.03125,69,87.61705884,98.29776001,8590.302734,87.40625,10.6975
1903.93065,0.63175,80.83294668,123.4375,72.4375,91.72115765,94.97467804,7242.472168,76.28125,11.2261
1904.5624,0.63115,80.83318892,126.78125,72.59375,93.52816288,94.97467804,8140.829102,85.875,10.0238
1905.19355,0.6571,80.83693502,125.25,74,93.06511371,91.30797577,8364.837891,91.375,9.8408
1905.85065,0.63955,80.83819922,121.0625,72.21875,89.15427078,93.81699371,8918.360352,95.09375,10.0259
1906.4902,0.61595,80.83601297,112.65625,69.65625,83.96241959,97.41105652,9802.231445,100.625,9.9635
1907.10615,0.62335,80.83449056,111.0625,67.75,83.01872804,96.24944305,9076.743164,94.75,10.828
1907.7295,0.61445,80.83064885,112.03125,66.4375,83.78490561,96.24944305,8345.054688,85.40625,11.1241
1908.34395,0.63295,80.83017764,113.875,67.03125,85.78319002,97.65293884,7188.546387,75.65625,11.2869
1908.9769,0.61895,80.83543955,119.21875,70.4375,90.28333721,94.78881073,7519.961914,77.90625,10.8569
1909.59585,0.6339,80.83575633,121.03125,73.09375,92.0786975,94.65644073,8215.114258,86.9375,9.9209
1910.22975,0.6472,80.83790994,120.46875,73.96875,91.60369718,94.65644073,8461.25,90.34375,9.7802
1910.87695,0.63335,80.83644263,117,72.96875,88.80009424,92.70380402,9187.023438,97.3125,9.7284
1911.5103,0.60725,80.83668691,111.9375,71.15625,85.12844072,98.80081177,9244.174805,93.5,10.4237
1912.11755,0.60745,80.83642172,110.15625,69.25,84.31429027,98.77542877,8814.96582,89.25,11.1715
1912.725,0.60525,80.84013579,113.1875,68.6875,86.1479652,99.13224792,8763.910156,88.40625,11.8084
1913.33025,0.62815,80.83632243,120.96875,70.40625,90.6534919,95.51902008,7571.076172,79.625,11.6636
1913.9584,0.62235,80.83473929,125.25,73.5,94.46830285,96.41201782,7354.429199,76.28125,11.0453
1914.58075,0.6351,80.28477553,125.78125,76.53125,95.73513438,94.46959686,7979.138672,84.59375,10.1375
1915.21585,0.62195,79.85799954,123.1875,76.5,93.57102169,96.46702576,9348.197266,96.9375,9.7527
1915.8378,0.5955,79.86078401,116.71875,73.90625,88.62869647,100.756134,10113.64941,100.34375,9.8688
1916.4333,0.60145,79.86465001,114.46875,72.28125,87.45365653,99.76008606,9485.314453,95.03125,10.7474
1917.03475,0.59875,79.86377871,117.21875,71.25,88.84584264,99.76008606,9531.658203,94.75,11.4649
1917.6335,0.6222,79.86393041,121.71875,71.75,91.88792109,96.43436432,8274.068359,86.0625,11.4837
1918.2557,0.62495,79.86390661,127.65625,73.6875,94.7512522,96.00673676,7455.043457,77.625,10.9932
1918.88065,0.67905,79.86391604,128.09375,75.4375,94.654397,88.35741425,7740.551758,87.71875,10.073
1919.5597,0.6696,79.86012171,127.46875,73.9375,92.41612152,88.35741425,8669.901367,96.3125,9.7802
1920.2293,0.61355,79.86254177,119.28125,71.1875,87.71353562,89.60906982,9892.585938,101.65625,9.8497
1920.84285,0.6213,79.8625513,113.5,70,85.11262836,96.56889343,9512.518555,98.53125,10.8016
1921.46415,0.6176,79.86035156,115.5625,67.6875,85.07934343,96.56889343,9408.753906,97.03125,10.7955
1922.08175,0.61335,79.86159513,116.53125,67,86.34849286,97.15207672,8421.073242,86,10.6329
1922.6951,0.6307,79.86599711,123.8125,69.78125,89.86742786,95.13459778,7525.859863,79.125,10.8804
1923.3258,0.6317,79.86494776,124.40625,69.65625,89.86302809,94.97774506,8384.753906,88.03125,9.7536
1923.9575,0.6405,79.86038739,121.1875,69.9375,87.92185158,93.67952728,8876.134766,94.75,9.2488
1924.598,0.6219,79.85925691,114.75,67.1875,83.43799978,96.48327637,9589.834961,99.34375,9.3701
1925.2199,0.60145,79.86041805,107.71875,64.5,79.25543806,96.48327637,10098.9707,101.65625,9.3947
1925.82135,0.5999,79.85935677,107.21875,63.53125,79.36416856,99.7564621,9286.267578,93.21875,10.0533
1926.42125,0.5978,79.85635873,110.96875,63.0625,81.4920163,100.3704147,9376.791992,93.25,10.1121
1927.01905,0.6146,79.85338787,118.96875,66.90625,87.03582696,100.3704147,8375.748047,85.9375,10.0658
1927.63365,0.60725,79.84563092,123.9375,69.4375,90.6294418,98.80884552,7986.595703,79.9375,9.5234
1928.2409,0.6279,79.84431737,124.6875,73.78125,92.67592476,95.56119537,8632.042969,90.09375,8.9924
1928.8688,0.62935,79.84741946,123.28125,73.75,91.36130581,95.56119537,9294.87793,97.59375,9.0655
1929.49815,0.60865,79.85085589,119.46875,72.71875,88.43998295,98.57548523,10100.16699,102.25,9.143
1930.1068,0.612,79.85734783,118.65625,72.40625,89.14681143,98.57548523,9374.929688,95.46875,10.3159
1930.7188,0.61785,79.85964939,124.0625,72.25,91.95653198,98.0371933,8526.777344,87.6875,11.1641
1931.33665,0.6795,79.8651651,130.71875,75.75,95.42773266,97.1145401,7116.547852,80.59375,11.1011
1932.01615,0.7061,80.14172037,133.21875,74.46875,95.92278453,84.97222137,7193.854004,84.71875,10.4609
1932.72225,0.7386,80.85533019,129.90625,74.4375,93.74499057,84.97222137,7703.143555,94.9375,10.3689
1933.46085,0.6831,80.85308017,124.125,71.4375,89.54663661,87.83351898,8545.981445,97.53125,10.811
1934.14395,0.6485,80.84840738,116.3125,69.75,85.57183515,87.83351898,9911.21875,107.25,10.7283
1934.79245,0.6409,80.84429123,113.75,67.25,84.15235041,92.5217514,9430.598633,101.53125,11.3472
1935.43335,0.6343,80.84605323,115.6875,66.1875,85.33308105,94.5943222,8860.118164,93.78125,11.1152
1936.06765,0.64485,80.8501638,122,69.46875,89.62208808,93.03958893,7749.965332,83.3125,11.0503
1936.7125,0.639,80.84546166,124.6875,70.46875,91.10235084,93.90184021,8011.000977,85.3125,10.3291
1937.3515,0.63955,80.84315143,123.28125,71.8125,90.57990359,93.90184021,8687.084961,92.5625,9.6128
1937.99105,0.62515,80.84098316,119.53125,70.71875,87.99370156,95.97994995,9519.831055,99.09375,9.5579
1938.6162,0.60355,80.84796206,115.25,69.4375,84.87910664,99.40821075,10176.41895,102.625,9.7054
1939.21975,0.6029,80.84922614,114.71875,68.40625,84.95093273,99.40821075,9301.874023,94.03125,10.3671
1939.82265,0.59725,80.84741785,117.28125,68.0625,86.62346332,100.4668884,9446.084961,94.03125,10.6828
1940.4199,0.6132,80.84676696,123.46875,70.4375,91.66670937,100.4668884,8425.135742,85.75,10.4949
1941.0331,0.61645,80.84386153,132.21875,74.96875,96.94083898,97.33539581,8132.737305,83.53125,10.0287
1941.64955,0.65405,80.84361622,133.875,78.34375,99.02067144,97.33539581,8485.076172,92.75,9.3696
1942.3036,0.6909,80.84709256,134.71875,78.9375,97.75395996,86.83857727,8726.083008,100.15625,9.3983
1942.9945,0.62665,80.845645,129.3125,75.46875,93.9036724,86.83857727,10145.01758,105.875,9.726
1943.62115,0.62165,80.84583618,124.21875,75.8125,92.43735663,96.51202393,9827.396484,102.15625,10.692
1944.2428,0.61525,80.85333706,126.75,74.03125,93.58431837,97.52534485,9548.707031,97.90625,11.6669
1944.85805,0.6114,80.85438645,128.28125,74.03125,94.94971623,98.13446808,8941.706055,91.34375,11.0599
1945.46945,0.65485,80.85284798,134.875,77.21875,98.3497214,98.13446808,7851.114258,85.8125,11.0139
1946.1243,0.6539,80.85157803,138.6875,75.28125,98.5535381,91.62162018,8716.024414,95.03125,9.941
1946.7782,0.66645,80.85221134,136.21875,75.9375,96.57369739,90.02970123,8982.151367,99.8125,9.8368
1947.44465,0.6345,80.85208826,129.96875,72.9375,91.50354132,90.02970123,9673.46582,102,10.1555
1948.07915,0.61465,80.85086533,119.03125,69.96875,85.56407702,94.56382751,10902.18262,111.4375,9.7325
1948.6938,0.61535,80.12107439,118.1875,67.46875,84.7811497,97.61546326,10138.04004,104.21875,10.3028
1949.30915,0.60565,79.85729691,121.15625,66.25,85.98989386,97.5045929,9444.741211,95.15625,10.316
1949.9148,0.6215,79.85369067,128.125,68.21875,89.17342443,99.06183624,7996.058594,82.9375,10.4019
1950.5363,0.6096,79.85292097,130.96875,67.90625,90.5009396,96.54451752,8816.24707,89.625,9.5019
1951.1459,0.6145,79.85173922,129.875,69.53125,90.29899893,97.64081573,9631.53418,98.6875,8.6826
1951.7604,0.6067,79.85062119,125.15625,69.25,87.31213203,98.8988266,10359.89941,104.8125,8.737
1952.3671,0.5885,79.84948492,116.5625,66.78125,82.55287458,98.8988266,11250.44727,110.71875,8.3721
1952.9556,0.5901,79.85142349,114.46875,65.71875,81.95779344,101.6808472,10854.55762,107.15625,8.814
1953.5457,0.5887,79.84716855,117.96875,65.4375,84.20316816,101.9170532,10715.0498,105.1875,9.5241
1954.1344,0.60615,79.84913749,124.25,66.21875,88.78409547,101.9170532,9251.036133,93.125,9.7884
1954.74055,0.6157,79.85547954,133.65625,69.75,92.45947347,97.45031738,8091.116699,83.0625,9.4241
1955.35625,0.65995,79.85693755,131.21875,70.28125,91.13633452,90.9172287,8652.762695,95.21875,8.7089
1956.0162,0.65235,79.85659778,128.4375,68.15625,87.62382602,91.97076416,9771.893555,106.25,8.478
1956.66855,0.61905,79.86307901,116.5625,66.1875,82.095641,96.92964172,10573.14648,109.09375,8.7714
1957.2876,0.6162,79.85897436,114.15625,64.6875,81.59540734,97.36990356,10250.37305,105.28125,9.4407
1957.9038,0.61495,79.8533519,117.0625,63.9375,83.32418921,97.36990356,9788.873047,99.8125,9.6847
1958.51875,0.63335,79.85485415,124.71875,65.96875,87.10273486,97.56433105,8098.506348,85.4375,9.9185
1959.1521,0.6301,79.85526107,129.125,66.1875,88.74751349,94.73668671,8327.445313,87.6875,9.4199
1959.7822,0.64245,79.85834987,126.34375,67.65625,88.27016091,95.22386169,8996.512695,96.5,8.7924
1960.42465,0.6308,79.85842383,120.90625,66.90625,84.88335903,93.38779449,9955.753906,104.5,8.6449
1961.05545,0.6084,79.85922091,111.75,64.90625,79.92949766,98.61765289,10980.02832,111.46875,8.4827
1961.66385,0.6097,79.86114841,110.53125,63.5,79.68457725,98.61765289,10367.45703,105.40625,9.0621
1962.27355,0.6077,79.86134195,114.28125,62.96875,81.66558977,98.73336029,10004.15723,103.6875,9.7445
1962.88125,0.62745,79.86135598,122.28125,64.65625,86.10841501,98.73336029,7913.266602,85.0625,9.9706
1963.5087,0.6266,79.86260174,127.5625,67,89.61657033,95.75746918,8098.208984,84.375,9.3015
1964.1353,0.6517,79.85813545,128.25,70.25,90.93459246,92.063591,8735.798828,94.75,8.6104
1964.787,0.64825,79.85122204,125.4375,70.625,89.0064033,92.063591,9699.012695,104.6875,8.5638
1965.43525,0.6265,79.84694234,118.40625,69.9375,85.81568286,95.76688385,10502.03613,109.65625,8.7349
1966.06175,0.6242,80.10806582,118.65625,69.1875,86.67100484,95.76688385,10133.56348,105.3125,9.4878
1966.68595,0.6217,80.8326137,124.21875,69.9375,90.74828384,96.50923157,9171.453125,95.28125,10.4574
1967.30765,0.64415,80.83422679,133.09375,74.25,96.4136048,93.14664459,7777.744629,83.5,10.7561
1967.9518,0.6689,80.83953132,133.96875,74.1875,95.8833897,93.14664459,7914.359375,88.34375,9.9931
1968.6207,0.70335,80.83826731,132.65625,74.1875,93.83515519,85.30534363,8561.670898,100.3125,9.5017
1969.32405,0.6468,80.83824453,126.65625,71.84375,89.84277766,85.30534363,9778.962891,104.71875,9.7431
1969.97085,0.6445,80.84141777,116.40625,69.6875,85.32656895,93.09657288,10101.26953,108.34375,10.0584
1970.61535,0.6333,81.43890386,118.75,67.4375,85.36762889,94.73790741,9824.083984,103.75,10.8067
1971.24865,0.6365,81.84002602,121.90625,67.4375,88.2984401,94.26708221,8651.773438,91.21875,10.8214
1971.88515,0.64405,81.83810457,127.3125,68.96875,90.41645316,93.15964508,7616.208008,81.71875,10.7139
1972.5292,0.644,81.83912073,127,69.03125,89.55817872,93.15964508,8664.922852,92.75,9.4734
1973.1732,0.6368,81.83772378,122.21875,68.5,86.60716517,94.22094727,9647.283203,102.25,9.0062
1973.81,0.60305,81.84272656,113.46875,65.6875,81.40116258,99.49861145,10587.27441,106.40625,9.0626
1974.41305,0.6056,81.84626816,108.40625,64.59375,79.56330886,99.07338715,10351.43457,104.46875,9.1727
1975.01865,0.59995,81.70526711,112.25,63.53125,81.4937963,100.0082703,10416.17383,103.9375,9.8619
1975.6186,0.6053,80.83654799,119.4375,65.75,87.61921377,99.12163544,9308.016602,94.125,9.9271
1976.2239,0.60295,80.8351361,129.5,72.21875,94.69250829,99.12163544,8146.882324,81.9375,9.9171
1976.82685,0.62765,80.83531576,133.40625,77.4375,98.2523232,99.51302338,8488.574219,84.125,9.0233
1977.4545,0.65335,80.83803666,133.65625,79.21875,98.24603046,95.59609222,9579.232422,104.03125,8.6185
1978.10785,0.64515,80.84079284,130.40625,77.6875,95.68332592,92.99497986,9981.848633,107.25,9.1767
1978.753,0.616,80.8347707,127.125,77.21875,94.42642324,97.40572357,9953.039063,102.1875,10.2302
1979.369,0.6166,80.83447028,130.15625,77.53125,97.040599,97.40572357,9246.672852,95.15625,11.2635
1979.9856,0.65535,80.83809463,135.53125,78.15625,101.3240333,91.55303192,8241.947266,90.03125,11.6531
1980.64095,0.7402,80.59480757,NA,80.5,102.6408346,81.05949402,6908.396484,85.25,11.2626
1981.38115,0.7649,79.85002942,NA,78.6875,100.7381135,78.44284058,7250.47168,92.34375,10.6288
1982.14605,0.7092,79.85168147,136.125,77.15625,96.42094305,84.59983063,8940.616211,105.8125,10.7602
1982.85525,0.65575,79.85269729,124.6875,74,90.57519563,91.50144958,10162.66602,111.15625,11.3201
1983.511,0.6491,79.85241103,125.03125,72.21875,90.59923399,92.43605042,10500.15723,113.21875,11.3897
1984.1601,0.65225,79.84885972,130.03125,71.40625,93.59178009,91.98915863,9338.394531,101.5625,11.4885
1984.81235,0.66675,79.85227315,137.28125,73.75,96.43931552,91.98915863,7778.390625,86.4375,11.2475
1985.4791,0.6705,79.85261931,136.3125,72.78125,94.70563642,89.98860931,8416.782227,93.5,10.133
1986.1496,0.66575,79.85458365,131,70.90625,90.20375315,89.48312378,9489.330078,104.53125,9.4931
1986.81535,0.62425,79.8576667,120.6875,67.0625,84.38674034,96.11903381,10731.92969,111.6875,9.4894
1987.4396,0.62635,79.85718348,115.25,65.75,82.20121253,96.11903381,10677.9082,110.96875,9.5243
1988.06595,0.61945,79.85969913,117.53125,64.5625,83.55521905,96.85418701,9792.68457,101.25,9.9306
1988.6854,0.63955,79.85788103,124.40625,66.71875,86.98946725,93.81949615,8561.380859,91.34375,9.8022
1989.32495,0.6351,79.85469808,128.25,65.96875,89.1649288,93.81949615,8102.664063,86.71875,9.5721
1989.96005,0.6561,79.85517642,128.21875,68.96875,89.73592169,91.45114899,8881.049805,97.125,8.8116
1990.61615,0.64895,79.85761856,125.53125,68.9375,87.89893877,92.45870209,9605.418945,103.6875,8.7205
1991.2651,0.61535,79.86017104,118.90625,67.25,83.81555989,97.50850677,11125.59863,114.125,8.4597
1991.88045,0.617,79.85887865,114.15625,65.71875,82.34105045,97.24425507,10421.72754,107.1875,9.1983
1992.49745,0.61785,79.85591669,117.4375,65.1875,84.08044767,97.24425507,9596.302734,99.0625,9.6862
